run_id,mtime,env/w_damage_taken,env/shape_safespot_attack_reward,env/w_jad_damage,env/w_jad_kill,env/w_correct_jad_prayer,env/shape_jad_heal_penalty,env/w_correct_danger_prayer,env/w_player_death,train/ent_coef,env/jad_kill_rate,env/cave_complete_rate,env/reached_wave_63,env/wave_reached,env/episode_length,env/dmg_taken_avg,env/damage_blocked,env/correct_prayer,env/attack_when_ready_rate,env/food_eaten,env/food_wasted,env/avg_hp_on_food,env/pots_used,env/pots_wasted,env/avg_prayer_on_pot,env/prayer_switches,env/jad_damage_dealt,env/max_wave_ticks,env/n,agent_steps,uptime,SPS,early_jad_kill_rate,early_wave_reached,n_bins
itiz1dt7,1776383882.4490001,-1.5684120092546792,3.654748993466016,5.787078924200451,2374.5623653134944,4.75441549358675,-0.09999999999999964,0.075,-8.293964152049789,0.008000000000000004,0.0,,0.23178808391094208,56.86396026611328,7183.88427734375,8884.4501953125,121449.984375,999.2715454101562,0.914137601852417,17.642383575439453,2.8278145790100098,0.5234008431434631,31.516555786132812,10.761589050292969,0.5760849118232727,107.85430145263672,,275.64239501953125,10144.0,3499098112,1770.9671449661255,1921025,0.0,44.537887191315065,5
5lt2u1im,1776385692.4379637,-1.9400110937020698,4.234611314413631,2.3609309711685604,2123.753219061029,2.3789866078955697,-1.1539865165952943,0.075,-10.391387711827827,0.009788453704828021,0.0,,0.008333333767950535,40.12638473510742,4643.1796875,5622.17919921875,57031.0546875,645.7791748046875,0.810161292552948,13.966666221618652,6.391666889190674,0.5696152448654175,15.058333396911621,0.27916666865348816,0.28377565741539,68.11250305175781,,250.7624969482422,10009.0,3499098112,1794.9537615776062,2051702,0.002628809459199258,45.69962320853766,5
sl5uwujl,1776387424.777997,-1.704143058554998,2.9342524796639258,3.472087241039798,1940.643236334009,3.3528759566525377,-1.5743475137246121,0.11785432001156626,-8.874285435736894,0.013837445790693993,0.02777777798473835,,0.9305555820465088,62.305606842041016,8131.89697265625,7190.5556640625,152722.6875,1459.423583984375,0.9621397852897644,19.20138931274414,7.215277671813965,0.7198041677474976,30.17361068725586,5.215277671813965,0.5778020620346069,416.4444580078125,,280.1388854980469,10098.0,3499098112,1711.046335697174,2019236,0.0,40.320399014498115,5
05m45997,1776389176.8937342,-1.7786429469891807,3.014057040163208,4.515626051099783,2134.40783873511,3.122173566508421,-1.0423270454383964,0.075,-8.415727709923727,0.008000000000000004,0.0,,0.08666666597127914,59.29314041137695,7681.5791015625,9622.0595703125,168478.859375,1318.7667236328125,0.8712987303733826,19.513334274291992,0.8866666555404663,0.5077511072158813,28.626667022705078,7.260000228881836,0.5502864718437195,814.566650390625,,291.3066711425781,10101.0,3499098112,1731.4248106479645,1883695,0.0,30.369900163700827,5
5am4w63t,1776391017.2514834,-1.7640584990045265,3.406821533209709,3.378798283774537,2129.105247058075,4.057718260396292,-0.4869248212617423,0.075,-10.094207971826524,0.009671114589476068,0.0,,0.3821656107902527,59.074012756347656,7543.4873046875,6564.388671875,121516.328125,1064.630615234375,0.9384313821792603,9.08917236328125,0.6305732727050781,0.5077244639396667,26.21656036376953,4.197452068328857,0.5077145099639893,92.50318145751953,,259.9235534667969,10147.0,3499098112,1815.7264239788055,1912676,0.0,33.755034384967615,5
14aavsrf,1776393002.3665135,-1.7795147309743324,3.31532627206131,3.5092367231142707,1720.4334905038331,3.1569313583241625,-0.9039356937115075,0.075,-9.319154443366621,0.010920645020427189,0.0,,0.30656933784484863,59.99751281738281,7815.98876953125,8652.533203125,176629.25,1406.7080078125,0.941573977470398,18.45255470275879,0.46715328097343445,0.426694393157959,30.27007293701172,0.970802903175354,0.3600064814090729,80.60584259033203,,278.6058349609375,10054.0,3499098112,1938.5047979354858,1713530,0.0,31.41840134536048,5
4ckrfb6x,1776394874.7579122,-1.9383272917412222,3.0777475974699273,4.7789330253500655,2334.4466302725873,3.2320439000765524,-1.5534988346267742,0.075,-7.437575795194294,0.018216168022063935,0.0,,0.6742424368858337,61.93458938598633,8053.82568359375,9837.8330078125,183202.703125,1513.787841796875,0.9627726078033447,19.81818199157715,0.4545454680919647,0.5827330350875854,23.045454025268555,7.35606050491333,0.6332791447639465,3117.477294921875,,273.55303955078125,10075.0,3499098112,1811.3049221038818,2008224,0.0,36.3907675973156,5
t6j7c92n,1776396710.8982065,-1.8626927766860653,3.8633104506540645,3.3172630471269158,2139.038230777216,3.2103924882751658,-1.3253775598106285,0.075,-9.990006258653704,0.016179530554961703,0.01550387591123581,,0.7441860437393188,62.288265228271484,8069.7451171875,8987.1083984375,171013.140625,1485.472900390625,0.9627785682678223,19.87596893310547,2.1705427169799805,0.6343423128128052,29.697673797607422,4.201550483703613,0.5509706735610962,915.2635498046875,,279.7131652832031,10029.0,3499098112,1774.3135871887207,1927775,0.0,36.933590822654374,5
tby7zg28,1776398536.0117044,-1.7359912996237543,3.7034356616591637,4.115605856207175,1871.361437354977,2.91509539065599,-0.5845692660574189,0.12226346103748226,-9.523117802155634,0.012823314712134746,0.0,,0.01550387591123581,59.3986701965332,7518.87451171875,8149.69775390625,166276.765625,1331.410888671875,0.9631507396697998,18.42635726928711,1.1007752418518066,0.5522236227989197,31.9844970703125,17.147287368774414,0.6695535778999329,288.1705322265625,,265.5271301269531,10081.0,3499098112,1788.2191009521484,1929445,0.0,39.018834973982486,5
a2c423lu,1776400306.0034623,-1.9320777179798998,3.3550910478538816,2.976936539981963,1767.903890382544,3.4926440865431827,-1.027456542617867,0.075,-8.532028959874811,0.011536881874513356,0.0,,0.44915252923965454,59.10939025878906,7607.85888671875,9774.220703125,155733.828125,1210.533935546875,0.910022497177124,16.652542114257812,0.4661017060279846,0.38942062854766846,27.36440658569336,1.0593219995498657,0.3860589563846588,189.11863708496094,,271.0932312011719,10083.0,3499098112,1729.250304698944,1940716,0.0,35.65397286815323,5
39m0p9xt,1776402132.6958055,-1.7453441334212787,3.84366026224305,4.307105023077882,2110.1007387250265,3.5862832266971836,-1.7844932419911061,0.075,-10.235936526393768,0.014603617336536765,0.09448818862438202,,0.960629940032959,62.84017562866211,8244.05859375,6529.32275390625,153948.0625,1461.472412109375,0.965172290802002,19.740158081054688,7.598425388336182,0.7321832180023193,29.267717361450195,4.488188743591309,0.5623027086257935,689.6141967773438,,279.7401428222656,10061.0,3499098112,1800.0361948013306,1917182,0.0,39.11164255165082,5
ia6s7347,1776403993.2020307,-1.6334197655326501,3.7543098020595194,4.707636898854954,2231.2861399598096,3.9569837899992866,-2.838919435563829,0.075,-12.48118497590692,0.012608445304948321,0.0,,0.0,52.96364212036133,6416.220703125,6296.34375,111535.5,953.7239379882812,0.9268672466278076,11.981595039367676,2.355828285217285,0.5516495704650879,26.03067398071289,8.018404960632324,0.6069104075431824,164.90184020996094,,251.82821655273438,10012.0,3499098112,1826.070033788681,1871846,7.311223919014279e-06,40.92745420972792,5
mvk1kfxy,1776405837.1789527,-1.7212817456492353,3.76513994621539,4.21793346936572,1808.759300116717,3.32708857018348,-1.7541132575593146,0.075,-10.846541677034114,0.013579452257962579,0.0,,0.19379845261573792,60.27103805541992,7753.50244140625,9114.47265625,175210.484375,1324.9456787109375,0.9549105167388916,19.945735931396484,2.077519416809082,0.645148754119873,25.038759231567383,5.5271315574646,0.5559744834899902,963.3875732421875,,272.5581359863281,10006.0,3499098112,1823.3560860157013,1908664,1.9901092622062856e-05,41.23776516354055,5
gbet14e4,1776407659.8245332,-1.6990710966748401,3.8692630518984013,4.102603584786804,1936.6013986566147,3.8271279861892027,-1.737657186349855,0.075,-10.430999078059376,0.018777578388020223,0.0,,0.0,49.264404296875,5691.41015625,4428.3251953125,85254.2890625,867.6068115234375,0.9105702638626099,20.0,18.364078521728516,0.9136406779289246,25.733009338378906,23.291261672973633,0.7791258692741394,1205.951416015625,,246.29611206054688,10170.0,3499098112,1805.2615747451782,1908885,0.0,36.24287818890396,5
