run_id,name,state,peak_jk,peak_step_B,final_jk,mean_top10pct,mean_last5pct,mean_last20pct,stability_score,collapse_ratio,n_samples,env/w_damage_taken,env/shape_safespot_attack_reward,env/w_jad_damage,env/w_jad_kill,env/w_correct_jad_prayer,env/shape_jad_heal_penalty,env/w_correct_danger_prayer,env/w_player_death,train/ent_coef
z5npt2l3,cerulean-valley-248,finished,0.0039840638637542725,0.878706688,0.0,0.00023687184609829667,0.0,0.0,0.0,0.9999997490000704,1673,-1.7429358454020525,3.4078361877801133,3.9937200345572665,2272.5185248236244,3.0525762733880697,-1.317170874212715,0.07935804328320722,-8.84040096010186,0.011984115356614648
i3lwdp8p,warm-aardvark-249,finished,0.006968641187995672,1.29499136,0.0,6.0499624856664035e-05,0.0,0.0,0.0,0.9999998565000221,1679,-1.8731400943728898,3.9027744160888562,4.262796592870492,2186.635524417572,3.5914306918469086,-1.5053500804029514,0.1097067867320655,-9.893214159282564,0.012583304614235338
srh4mkp9,vital-bee-250,finished,0.09454545378684998,3.393191936,0.013605441898107529,0.03394658391150725,0.040008303131459345,0.01708638905715365,0.18072142225847268,0.8560962774066653,1668,-1.7927215185724508,3.7072163803756206,4.840816007064556,2325.9920317068063,3.6179984334616178,-1.9641408469684927,0.075,-9.15093012483296,0.01464838397120961
pninbk5e,quiet-durian-251,finished,0.01858736015856266,3.493855232,0.007246376946568489,0.00185549357788166,0.003515563097344824,0.0009175091422534919,0.04936199035605557,0.6101448782991827,1668,-1.6761726341850502,3.188921762252974,4.841655470002545,1848.5855658093112,3.463988313681869,-0.8709222789687452,0.075,-10.25123475978018,0.014891155055063585
uvvrepg6,rare-wood-252,finished,0.008438818156719208,1.398800384,0.0,0.0017722555301544897,0.0,0.0,0.0,0.9999998815000084,1668,-1.84475941578321,3.3287580320192522,6.1477512701722254,1401.998077411651,4.12022343079413,-0.09999999999999964,0.075,-8.700003491537156,0.01035713642074769
jpku9zgf,olive-morning-253,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-1.6967937762700718,3.2762936161595064,4.031618106713313,2067.6624515176472,3.198169493383671,-1.0651575515361715,0.08792828921562751,-9.655130877529794,0.01705764741021459
ny1jovhr,dauntless-yogurt-254,finished,0.0037878789007663727,3.405774848,0.0,2.281854759497815e-05,4.56370951899563e-05,1.1375011714013132e-05,0.0030030022102104435,0.9999997360000776,1668,-1.6922426607352496,3.4402497521495765,4.560843365679383,2078.830485913669,3.372507502860719,-1.547520411466543,0.075,-9.930270158944435,0.016066559386868153
m7i9c78h,youthful-shadow-255,finished,0.03780068829655647,1.344274432,0.0,0.013578129901427281,4.333882390644895e-05,0.00010574435362139263,0.0027974186605910813,0.999999973545456,1669,-1.768888104525705,4.259975849014939,3.9834846754767357,2269.401961444849,3.376225101092576,-1.963188372194339,0.075,-10.551416853715098,0.012295855273389989
5xq0vccb,silvery-flower-256,finished,0.0036764706019312143,3.053453312,0.0,0.000119675815239281,0.0,4.008481654324638e-05,0.010903067093511676,0.999999728000075,1678,-1.8179832514569263,3.6455649383384534,4.8580554086088465,2500.0,3.3433499905261868,-1.460729514329369,0.075,-9.202542129602715,0.011292367219704847
4jd8ivr8,snowy-sponge-257,finished,0.20600858330726624,3.493855232,0.16981132328510284,0.06926984651889427,0.08031179121953536,0.0458044400151998,0.22234238524197367,0.1757075324986186,1668,-1.6758963028153657,2.5,2.7533362517909463,700.0,2.743957371726383,-0.09999999999999964,0.075,-11.03047725722351,0.013897092341047296
dlowimne,desert-haze-258,finished,0.1679389327764511,2.33832448,0.0078125,0.08985317130404782,0.0041091871189783856,0.030808719565851374,0.1834519183434965,0.9534801083684414,1668,-1.752529324980419,2.5,2.1374701009699404,700.0,3.184907721366603,-0.09999999999999964,0.075,-13.31389050202582,0.009811118022052178
n89g743y,electric-pond-259,finished,0.1557970941066742,2.758803456,0.056910570710897446,0.0934397978429309,0.07619803546961532,0.05878825861302589,0.37733860552902865,0.6347135248450505,1672,-1.790609259164523,2.5,3.2302479012115994,747.1662523655992,2.1953244211462017,-0.09999999999999964,0.075,-14.828719506229655,0.013615811012606805
hkv4x52i,misty-armadillo-260,finished,0.0039840638637542725,3.322937344,0.0,0.0003489291972988201,0.00026548846837985945,0.00017446459864941006,0.043790601964499194,0.9999997490000704,1670,-1.6367279385573197,2.5098705754958415,3.2372926250825973,700.0,2.504678646576832,-0.09999999999999964,0.075,-12.839339294397252,0.01716352200000095
1dkyldgr,sparkling-shadow-261,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1680,-1.5779561455739004,2.5,1.2898070223272753,700.0,2.9761800638219276,-0.09999999999999964,0.17383698815977922,-10.495921109286755,0.019477329011061605
3ytyplhu,woven-puddle-262,finished,0.0357142873108387,2.447376384,0.007575757801532745,0.013762976533096088,0.010808600488064044,0.006377097958449068,0.17855872985473223,0.7878787689790355,1718,-1.782368446456588,2.5,3.774484482585576,700.0,1.7519461056829493,-0.4545292840601416,0.075,-15.0,0.01036182277515539
41qfp8pz,lucky-serenity-263,finished,0.06751054525375366,1.43654912,0.056910570710897446,0.03490346626651858,0.02537940392910267,0.011484615293521055,0.1701158697539423,0.15701212819422042,1674,-1.9246787451620424,2.5,3.094446540659129,700.0,2.674803341275377,-0.09999999999999964,0.075,-12.373103772514167,0.014278139353236387
d1tvjphv,sage-night-264,finished,0.052000001072883606,2.733637632,0.006849315017461777,0.019395059220002082,0.00012350211436130913,0.005992322049534588,0.11523695789734206,0.8682823895302596,1676,-2.018556613078916,2.5,3.5290207975278336,700.0,2.6235578367994856,-0.12649208091444653,0.075,-13.270038624290141,0.01732288494410652
jihj4a51,wise-serenity-265,finished,0.022304832935333252,3.42360064,0.0,0.004372965495665362,0.004699483516637281,0.0016651613509539001,0.07465472981245136,0.9999999551666692,1671,-1.8192010153685225,2.5,3.63898763247946,700.0,2.745495037631049,-0.09999999999999964,0.075,-11.555797641420439,0.015003109975763365
2ju3tir1,light-planet-266,finished,0.007633587811142206,1.91889408,0.0,0.001503706591327237,0.0,0.0002640583076970176,0.0345916336640494,0.9999998690000176,1668,-1.8068340424933107,2.5,3.3289994459479475,714.5076539881444,2.4756847365678216,-0.09999999999999964,0.075,-14.753123616141623,0.009456932586615825
t8ncfki9,lyric-vortex-267,finished,0.01123595517128706,3.437232128,0.0,0.0018018717294793108,0.001764371253392962,0.0005959681617513077,0.05304116113182031,0.9999999110000088,1678,-1.723534383612647,2.709074926080509,2.9828288489370625,700.0,2.689944758442153,-0.09999999999999964,0.075,-10.485584709573207,0.012814036372131894
ufseck8l,sparkling-snowball-268,finished,0.036764707416296005,3.473932288,0.014492753893136978,0.009059121520875627,0.015150080866977033,0.004515958475871934,0.12283406207759368,0.6057970940764201,1669,-1.6671014506555437,2.5,2.825943251473679,700.0,2.6298705856808655,-0.09999999999999964,0.075,-12.739480883198029,0.016156256349139028
by6vs1me,balmy-water-269,finished,0.003759398590773344,3.060793344,0.0,4.1165648440936366e-05,0.0,2.0521382954138428e-05,0.005458686276527733,0.9999997340000775,1677,-1.6889815194800166,2.5,1.9395079479650486,700.0,1.8965274953214244,-0.09999999999999964,0.075,-8.980138423218875,0.02157585664233865
fmwgl0y6,dashing-tree-270,finished,0.18039216101169586,3.191865344,0.051094889640808105,0.09075756364288819,0.03465695032872349,0.06513799414284774,0.36109104418086896,0.7167565925758164,1669,-1.5,2.5,2.8362327110493544,700.0,3.7131273706769066,-0.09999999999999964,0.075,-9.052796064085403,0.01516800885044788
f48rrhmt,revived-blaze-271,finished,0.05000000074505806,1.282408448,0.0,0.011280714119055185,0.0,0.0,0.0,0.9999999800000007,1668,-1.543833679095337,2.5,2.1501920190405337,700.0,3.6487749934022524,-0.09999999999999964,0.16798309833802227,-10.368173557626491,0.013389760470761822
gtn9bw97,sparkling-sun-272,finished,0.006849315017461777,3.148873728,0.0,0.0011875397026605771,7.328462326921613e-05,0.00045576858861249187,0.06654220471803998,0.9999998540000202,1670,-1.6726444315583584,2.5,2.5894844675123014,700.0,3.1689798554708077,-0.09999999999999964,0.075,-11.707599724394509,0.013166560152612902
mqmyqwhi,sage-firefly-273,finished,0.08896797150373459,3.485466624,0.0069444444961845875,0.03057475490662866,0.034648929313049616,0.011112918961904387,0.12490920776505166,0.9219444334769674,1675,-1.7676470712629506,2.5,2.8135577568838053,700.0,2.9995164258759868,-0.09999999999999964,0.075,-11.79156458083076,0.01514754665319353
h5ppjk9x,dazzling-blaze-274,finished,0.07083333283662796,2.276458496,0.0,0.03359115052365971,0.01532935228827129,0.013878142065926271,0.19592671012683402,0.9999999858823531,1673,-1.7056086644594972,2.5,3.015670802120299,700.0,2.969785317765002,-0.33447877810051896,0.075,-11.627022880543256,0.013664600843829073
0y1h8xad,hardy-hill-275,finished,0.02671755664050579,3.383754752,0.007042253389954567,0.009479624361446696,0.008751979064061699,0.0052684432952039275,0.19719030332385543,0.7364184823811145,1678,-1.7597592057077749,2.5,3.1753083718844173,700.0,3.3379494114172807,-0.09999999999999964,0.075,-9.35333316967608,0.017525135399321854
8mkn4lk4,cool-yogurt-276,finished,0.031128404662013054,1.888485376,0.0,0.008505898976731978,0.0,9.536979469790388e-06,0.0003063754556960383,0.999999967875001,1679,-1.5835308196638858,2.5,2.7705762242622933,700.0,2.1731392702782166,-0.09999999999999964,0.1765476426222506,-9.775097010833377,0.008000000000000004
asq7fgl5,spring-puddle-277,finished,0.03461538627743721,2.678063104,0.0,0.0066856124553358156,0.00022119452548493822,0.0005870438362653549,0.01695904285456307,0.9999999711111134,1668,-1.6663526875349242,2.5,3.8829080194531107,712.6356843202984,3.023108072298763,-0.09999999999999964,0.075,-13.109160472413938,0.013020345657334153
vuzi8bth,pious-bird-278,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-1.933435918794425,2.5,2.3046076189515268,700.0,2.6835818600316212,-0.46667611910558726,0.075,-13.583262681574844,0.019349176197170095
564crrac,logical-galaxy-279,finished,0.007042253389954567,2.98319872,0.0,0.00011307444886310015,0.0,5.6368456597426047e-05,0.008004319849313156,0.9999998580000174,1678,-1.5969182636996477,2.5,3.1932918932168377,700.0,3.169567292554799,-0.10206010755793926,0.075,-9.790860805296298,0.020460061224069438
ydxr3lfm,fanciful-valley-280,finished,0.1088709682226181,2.943352832,0.0615384615957737,0.07303349294486534,0.04428803810782461,0.040081827895011045,0.36815900676930857,0.4347578327337147,1668,-1.918237910482214,2.5,1.4720162141019304,700.0,3.063421767594133,-0.09999999999999964,0.075,-12.559612764154137,0.011136063410688304
8oe26mgf,worldly-glade-281,finished,0.08914728462696075,3.490709504,0.05042016878724098,0.030966741127703718,0.035740114310868536,0.015511630712952576,0.17400003380766316,0.4344172182849677,1671,-1.9984931194238515,2.5,1.826935625089825,700.0,3.887419926636688,-0.09999999999999964,0.075,-12.997934851344684,0.008516001128496294
vzzwgqcn,dauntless-energy-282,finished,0.25106382369995117,2.770337792,0.0416666679084301,0.166963860481799,0.10278775682111821,0.11428930255734993,0.45522011263047624,0.8340395357306997,1671,-2.1631935285894275,2.5,1.0,965.1454428849931,4.192505447084451,-0.09999999999999964,0.075,-15.0,0.008000000000000004
qloebsrs,amber-water-283,finished,0.01123595517128706,2.413821952,0.0,0.0016267268121781119,0.0,0.0,0.0,0.9999999110000088,1668,-1.9840975115075707,3.779765318147838,3.3476750273257494,1666.2615295499563,2.6667725555598736,-3.022282380517572,0.6102489569457248,-6.245975298807025,0.016777914172244703
zpix9lfz,atomic-field-284,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-2.4255934730172157,4.756494700908661,5.591360107064247,1510.371063835919,3.081364933401346,-1.3174364233389495,0.3060555618954823,-12.347531504929066,0.027445598168908257
tnuny9xj,magic-frost-285,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-1.6668464299291372,2.7521614097058773,1.5219010394066572,890.0066170841455,4.939333520829678,-4.7924749386496845,0.12433280549012124,-14.424871960654855,0.03696670274956124
ueqcfsed,wild-field-286,finished,0.010909090749919415,3.217031168,0.0,0.0021923867295429644,0.0008257817632208267,0.000819873551206131,0.07515506973458055,0.9999999083333404,1681,-2.240845891647041,4.659067339263856,5.161228898912668,2283.1807324662805,1.3051437884569168,-1.671782853081822,0.45447620814666156,-8.231735620647669,0.009956367103736418
piez9f73,resilient-butterfly-287,finished,0.011811023578047752,2.822766592,0.0,0.0029427878017234334,0.00018166681942361664,0.00022914779635409155,0.019401178520954993,0.9999999153333402,1668,-1.5986702861264348,5.195727521553636,4.388622475787997,2186.798441596329,2.437054503709078,-3.8364774584770203,0.1885137413162738,-12.768903560936451,0.010723697611903433
5ularhsy,magic-river-288,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-2.0560926012694836,3.3869671123102307,2.2974801547825336,990.7147746533155,3.8184664212167263,-2.0140843362547454,0.555746316164732,-8.950061006471515,0.040825950897333374
