run_id,env/w_damage_taken,env/w_wave_clear,env/w_player_death,env/w_correct_danger_prayer,env/shape_wrong_prayer_penalty,env/shape_npc_specific_prayer_bonus,env/shape_npc_melee_penalty,env/shape_kiting_reward,env/shape_safespot_attack_reward,train/ent_coef,env/jad_kill_rate,env/reached_wave_63,env/wave_reached,agent_steps,uptime,wave_peak_local,jk_peak_local
nolzr2fh,-1.5,19.127493169131252,-12.47069818491665,0.5047534878986696,-0.2999999999999998,0.3,-0.9427125668397256,1.3580802947034292,1.706669231486297,0.01052887002505322,0.0,0.0,39.757991790771484,499122176,254.06384801864624,42.10539336123709,0.0
sejos9hm,-1.5,25.154884306829306,-17.365645341157645,0.24496796980925473,-0.2999999999999998,0.3641615274525803,-1.2719798428742437,1.786594575979372,3.18313118268242,0.014429328805323074,0.0,0.0,41.84837341308594,499122176,269.53502464294434,41.84837341308594,0.0
zuw90hjj,-1.5,30.0,-5.0,0.0824971261118915,-0.2999999999999998,0.3,-1.6549052096427723,2.3857133733142537,4.0,0.009120275711216552,0.0,0.0,41.69122314453125,499122176,252.59785270690918,41.69122314453125,0.0
s6rhtoma,-1.5,30.0,-5.0,0.05,-0.2999999999999998,0.3,-1.9446922993723346,2.9816505844376677,4.0,0.011713435171054554,0.0,0.0,41.683143615722656,499122176,253.58914732933044,41.683143615722656,0.0
4hmjohxg,-1.0153229651061673,19.71837820173945,-17.727987320506394,0.3042472834659097,-1.101418473589094,0.9956434973265831,-0.8360450833982949,1.3863265000565679,1.6542504970546763,0.008479601842395245,0.0,0.0,41.52197265625,499122176,247.61582565307617,41.52197265625,0.0
pjfaroz2,-1.354639780395744,24.745002932471458,-5.0,0.39200621842546834,-0.2999999999999998,0.3350844210565979,-2.310102489860804,2.248300867013103,3.1072024222423384,0.009329914769282757,0.0,0.0,41.42390823364258,499122176,247.80944657325745,41.42390823364258,0.0
ialm8s9i,-1.5,26.818675021315105,-5.0,0.05,-0.2999999999999998,0.3,-1.9269186813798498,2.723117086756321,4.0,0.010199012107018873,0.0,0.0,41.14479064941406,499122176,253.0868844985962,41.14479064941406,0.0
g1dz9d6d,-1.5,30.0,-5.0,0.35681718927561595,-0.6111280633761353,0.3036452446617577,-2.3906252487848447,0.5067795038461274,3.9080912796197484,0.004753638446551913,0.0,0.0,37.252925872802734,499122176,254.3163058757782,41.096307528221004,0.0
etdil172,-1.5,30.0,-5.0,0.05,-0.356870148407022,0.3794354910855343,-1.9530167241213066,2.604937932920492,4.0,0.01117285377429873,0.0,0.0,40.64734649658203,499122176,253.49924612045288,40.64734649658203,0.0
l7yh9j2n,-1.5,19.77545556657443,-6.73293431326217,0.1354904837618478,-0.2999999999999998,0.3183711893410054,-0.8049407088838447,1.7508066401740703,1.4765357704371425,0.010851995873060254,0.0,0.0,40.51340103149414,499122176,252.73754239082336,40.51340103149414,0.0
vja3vxc5,-1.5,28.57358473061668,-5.0,0.05,-0.2999999999999998,0.7115768764469954,-2.6607099517559165,1.8833449430112226,4.0,0.008416173925795167,0.0,0.0,39.958030700683594,499122176,258.7432186603546,39.958030700683594,0.0
4ogjlt5u,-0.9639020032363269,20.52274883945388,-15.011164320244916,0.4291690946812978,-0.9351290533245238,1.48553802948075,-0.5784591527737208,1.7245208489815778,1.4865819269629252,0.008733201703702365,0.0,0.0,39.41989517211914,499122176,253.0366415977478,39.41989517211914,0.0
1hpe0szy,-1.5,17.92700572298073,-5.0,0.05,-0.2999999999999998,0.3,-1.092519632663923,2.2681646028201015,1.7916145541918045,0.010029327700875171,0.0,0.0,39.17140197753906,499122176,252.72626090049744,39.17140197753906,0.0
pbh4impl,-0.952232668008564,30.0,-5.0,0.05,-0.2999999999999998,1.4808176683814658,-2.514241977336602,2.4600311769848187,4.0,0.006271068046344895,0.0,0.0,39.11377716064453,499122176,258.6696631908417,39.11377716064453,0.0
ysmivqbi,-1.4174697768464188,30.0,-5.0,0.05,-0.351893498579118,0.3,-1.21612793536619,2.2278890640974396,4.0,0.01166314776776417,0.0,0.0,39.0107307434082,499122176,252.3101909160614,39.0107307434082,0.0
